Tiempo,Vibracion
2023-10-16 19:18:58.284933,0.47826945348877337
2023-10-16 19:18:59.286816,0.664110540085668
2023-10-16 19:19:00.287342,0.35243077423484337
2023-10-16 19:19:01.287825,0.5832143889691848
2023-10-16 19:19:02.288338,0.05735866001692114
2023-10-16 19:19:03.288855,0.5271065808701905
2023-10-16 19:19:04.289583,0.8297681782001627
2023-10-16 19:19:05.291677,2.1749701263152406
2023-10-16 19:19:06.292190,0.05045294448473059
2023-10-16 19:19:07.292397,0.5297395812581422
